Memory		Disk		CPU
total used free shared buff/cache available Mem: 990 332 222 2 435 498 Swap: 0 0 0
Filesystem Size Used Avail Use% Mounted on udev 488M 0 488M 0% /dev tmpfs 100M 3.0M 97M 3% /run /dev/xvda1 7.7G 2.0G 5.7G 27% / tmpfs 496M 0 496M 0% /dev/shm tmpfs 5.0M 0 5.0M 0% /run/lock tmpfs 496M 0 496M 0% /sys/fs/cgroup tmpfs 100M 0 100M 0% /run/user/1000
75.76%		27%		0.77%		
75.76%		27%		0.77%		
75.76%		27%		0.77%		
75.76%		27%		0.77%		
75.76%		27%		0.77%		
75.76%		27%		0.77%		
75.76%		27%		0.77%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		1.03%		
75.76%		27%		0.94%		
75.76%		27%		0.94%		
75.76%		27%		0.94%		
75.76%		27%		0.94%		
75.86%		27%		0.94%		
75.86%		27%		0.94%		
75.86%		27%		0.94%		
75.86%		27%		0.94%		
75.86%		27%		0.94%		
75.86%		27%		0.94%		
75.86%		27%		0.94%		
75.86%		27%		0.94%		
75.86%		27%		1.03%		
75.86%		27%		1.03%		
75.96%		27%		1.03%		
75.96%		27%		1.03%		
75.96%		27%		1.03%		
75.96%		27%		1.03%		
75.96%		27%		1.03%		
75.96%		27%		1.03%		
75.96%		27%		1.03%		
75.96%		27%		1.03%		
75.96%		27%		1.03%		
75.96%		27%		1.03%		
75.96%		27%		0.95%		
75.96%		27%		0.95%		
75.96%		27%		0.95%		
76.06%		27%		0.95%		
76.06%		27%		0.95%		
76.06%		27%		0.95%		
76.06%		27%		0.95%		
76.06%		27%		0.95%		
76.06%		27%		0.95%		
76.06%		27%		0.95%		
76.06%		27%		0.95%		
76.06%		27%		0.95%		
76.06%		27%		0.95%		
76.06%		27%		0.95%		
76.16%		27%		0.95%		
76.06%		27%		0.95%		
76.16%		27%		0.95%		
76.16%		27%		0.95%		
76.16%		27%		0.95%		
76.16%		27%		0.95%		
76.16%		27%		0.95%		
76.16%		27%		0.95%		
76.16%		27%		0.95%		
76.16%		27%		0.95%		
76.16%		27%		0.95%		
76.16%		27%		0.87%		
76.16%		27%		0.87%		
76.16%		27%		0.87%		
76.16%		27%		0.87%		
76.16%		27%		0.87%		
76.16%		27%		0.87%		
76.16%		27%		0.87%		
76.26%		27%		0.87%		
76.26%		27%		0.87%		
76.26%		27%		0.87%		
76.26%		27%		0.87%		
76.26%		27%		0.87%		
76.26%		27%		0.80%		
76.26%		27%		0.80%		
76.26%		27%		0.80%		
76.26%		27%		0.80%		
76.26%		27%		0.80%		
76.26%		27%		0.80%		
76.26%		27%		0.80%		
76.36%		27%		0.80%		
76.36%		27%		0.80%		
76.36%		27%		0.80%		
76.36%		27%		0.80%		
76.36%		27%		0.80%		
76.36%		27%		0.80%		
76.36%		27%		0.82%		
76.36%		27%		0.82%		
76.36%		27%		0.82%		
76.36%		27%		0.82%		
76.36%		27%		0.82%		
76.36%		27%		0.82%		
76.36%		27%		0.82%		
76.36%		27%		0.82%		
76.36%		27%		0.82%		
76.36%		27%		0.82%		
76.36%		27%		0.82%		
76.46%		27%		0.82%		
76.46%		27%		0.75%		
76.46%		27%		0.75%		
76.46%		27%		0.75%		
76.46%		27%		0.75%		
76.46%		27%		0.75%		
76.46%		27%		0.75%		
76.46%		27%		0.75%		
76.46%		27%		0.75%		
76.46%		27%		0.75%		
76.46%		27%		0.75%		
76.46%		27%		0.75%		
76.46%		27%		0.75%		
76.57%		27%		0.75%		
76.57%		27%		0.77%		
76.57%		27%		0.77%		
76.57%		27%		0.77%		
76.57%		27%		0.77%		
76.57%		27%		0.77%		
76.57%		27%		0.77%		
76.57%		27%		0.77%		
76.57%		27%		0.77%		
76.57%		27%		0.77%		
76.57%		27%		0.77%		
76.57%		27%		0.77%		
76.57%		27%		0.77%		
76.57%		27%		0.71%		
76.57%		27%		0.71%		
76.57%		27%		0.71%		
76.57%		27%		0.71%		
76.57%		27%		0.71%		
76.57%		27%		0.71%		
76.57%		27%		0.71%		
76.57%		27%		0.71%		
76.57%		27%		0.71%		
76.57%		27%		0.71%		
76.57%		27%		0.71%		
76.57%		27%		0.71%		
76.57%		27%		0.74%		
76.57%		27%		0.74%		
76.57%		27%		0.74%		
76.57%		27%		0.74%		
76.57%		27%		0.74%		
76.57%		27%		0.74%		
76.57%		27%		0.74%		
76.57%		27%		0.74%		
76.67%		27%		0.74%		
76.67%		27%		0.74%		
76.67%		27%		0.74%		
76.67%		27%		0.74%		
76.67%		27%		0.68%		
76.67%		27%		0.68%		
76.67%		27%		0.68%		
76.67%		27%		0.68%		
76.67%		27%		0.68%		
76.67%		27%		0.68%		
76.67%		27%		0.68%		
76.67%		27%		0.68%		
76.67%		27%		0.68%		
76.67%		27%		0.68%		
76.77%		27%		0.68%		
76.77%		27%		0.68%		
76.77%		27%		0.62%		
76.67%		27%		0.62%		
76.67%		27%		0.62%		
76.77%		27%		0.62%		
76.77%		27%		0.62%		
76.77%		27%		0.62%		
76.77%		27%		0.62%		
76.77%		27%		0.62%		
76.77%		27%		0.62%		
76.77%		27%		0.62%		
76.77%		27%		0.62%		
76.77%		27%		0.62%		
76.77%		27%		0.62%		
76.77%		27%		0.65%		
76.77%		27%		0.65%		
76.77%		27%		0.65%		
76.77%		27%		0.65%		
76.87%		27%		0.65%		
76.87%		27%		0.65%		
76.87%		27%		0.65%		
76.87%		27%		0.65%		
76.87%		27%		0.65%		
76.87%		27%		0.65%		
76.87%		27%		0.65%		
76.87%		27%		0.65%		
76.87%		27%		0.68%		
76.87%		27%		0.68%		
76.87%		27%		0.68%		
76.87%		27%		0.68%		
76.87%		27%		0.68%		
76.97%		27%		0.68%		
76.87%		27%		0.68%		
76.97%		27%		0.68%		
76.97%		27%		0.68%		
76.97%		27%		0.68%		
76.97%		27%		0.68%		
76.97%		27%		0.68%		
76.97%		27%		0.63%		
76.97%		27%		0.63%		
76.97%		27%		0.63%		
76.97%		27%		0.63%		
76.97%		27%		0.63%		
76.97%		27%		0.63%		
76.97%		27%		0.63%		
77.07%		27%		0.63%		
77.07%		27%		0.63%		
77.07%		27%		0.63%		
77.07%		27%		0.63%		
77.07%		27%		0.63%		
77.07%		27%		0.63%		
77.07%		27%		0.66%		
77.07%		27%		0.66%		
77.07%		27%		0.66%		
77.07%		27%		0.66%		
77.07%		27%		0.66%		
77.07%		27%		0.66%		
77.07%		27%		0.66%		
77.07%		27%		0.66%		
77.17%		27%		0.66%		
77.17%		27%		0.66%		
77.17%		27%		0.66%		
77.17%		27%		0.66%		
77.27%		27%		0.60%		
77.17%		27%		0.60%		
77.17%		27%		0.60%		
77.17%		27%		0.60%		
77.17%		27%		0.60%		
77.17%		27%		0.60%		
77.27%		27%		0.60%		
77.27%		27%		0.60%		
77.27%		27%		0.60%		
77.27%		27%		0.60%		
77.27%		27%		0.60%		
77.27%		27%		0.60%		
77.27%		27%		0.56%		
77.27%		27%		0.56%		
77.27%		27%		0.56%		
77.27%		27%		0.56%		
77.27%		27%		0.56%		
77.27%		27%		0.56%		
77.27%		27%		0.56%		
77.27%		27%		0.56%		
77.27%		27%		0.56%		
77.27%		27%		0.56%		
77.27%		27%		0.56%		
77.27%		27%		0.56%		
77.37%		27%		0.56%		
77.37%		27%		0.59%		
77.37%		27%		0.59%		
77.37%		27%		0.59%		
77.37%		27%		0.59%		
77.37%		27%		0.59%		
77.37%		27%		0.59%		
77.37%		27%		0.59%		
77.37%		27%		0.59%		
77.37%		27%		0.59%		
77.47%		27%		0.59%		
77.47%		27%		0.59%		
77.47%		27%		0.59%		
77.47%		27%		0.78%		
77.47%		27%		0.78%		
77.47%		27%		0.78%		
77.47%		27%		0.78%		
77.47%		27%		0.78%		
77.47%		27%		0.78%		
77.47%		27%		0.78%		
77.47%		27%		0.78%		
77.47%		27%		0.78%		
77.47%		27%		0.78%		
77.47%		27%		0.78%		
77.47%		27%		0.78%		
77.47%		27%		0.80%		
77.47%		27%		0.80%		
77.47%		27%		0.80%		
77.47%		27%		0.80%		
77.47%		27%		0.80%		
77.47%		27%		0.80%		
77.47%		27%		0.80%		
77.47%		27%		0.80%		
77.47%		27%		0.80%		
77.47%		27%		0.80%		
77.47%		27%		0.80%		
77.47%		27%		0.80%		
77.58%		27%		0.80%		
77.58%		27%		0.74%		
77.58%		27%		0.74%		
77.58%		27%		0.74%		
77.58%		27%		0.74%		
77.58%		27%		0.74%		
77.58%		27%		0.74%		
77.58%		27%		0.74%		
77.58%		27%		0.74%		
77.47%		27%		0.74%		
77.47%		27%		0.74%		
77.47%		27%		0.74%		
77.47%		27%		0.74%		
77.58%		27%		0.76%		
77.58%		27%		0.76%		
77.58%		27%		0.76%		
77.58%		27%		0.76%		
77.58%		27%		0.76%		
77.58%		27%		0.76%		
77.58%		27%		0.76%		
77.58%		27%		0.76%		
77.58%		27%		0.76%		
77.58%		27%		0.76%		
77.58%		27%		0.76%		
77.58%		27%		0.76%		
77.58%		27%		0.78%		
77.68%		27%		0.78%		
77.68%		27%		0.78%		
77.68%		27%		0.78%		
77.68%		27%		0.78%		
77.68%		27%		0.78%		
77.68%		27%		0.78%		
77.68%		27%		0.78%		
77.68%		27%		0.78%		
77.68%		27%		0.78%		
77.68%		27%		0.78%		
77.68%		27%		0.78%		
77.68%		27%		0.72%		
77.68%		27%		0.72%		
77.78%		27%		0.72%		
77.68%		27%		0.72%		
77.78%		27%		0.72%		
77.78%		27%		0.72%		
77.68%		27%		0.72%		
77.68%		27%		0.72%		
77.78%		27%		0.72%		
77.78%		27%		0.72%		
77.78%		27%		0.72%		
77.78%		27%		0.72%		
77.78%		27%		0.72%		
77.88%		27%		0.74%		
77.88%		27%		0.74%		
77.88%		27%		0.74%		
77.88%		27%		0.74%		
77.88%		27%		0.74%		
77.78%		27%		0.74%		
77.88%		27%		0.74%		
77.88%		27%		0.74%		
77.88%		27%		0.74%		
77.88%		27%		0.74%		
77.88%		27%		0.74%		
77.88%		27%		0.74%		
77.88%		27%		0.84%		
77.88%		27%		0.84%		
77.88%		27%		0.84%		
77.88%		27%		0.84%		
77.88%		27%		0.84%		
77.88%		27%		0.84%		
77.98%		27%		0.84%		
77.98%		27%		0.84%		
77.98%		27%		0.84%		
77.98%		27%		0.84%		
77.98%		27%		0.84%		
77.98%		27%		0.84%		
77.98%		27%		0.77%		
77.98%		27%		0.77%		
77.98%		27%		0.77%		
77.98%		27%		0.77%		
77.98%		27%		0.77%		
78.08%		27%		0.77%		
78.08%		27%		0.77%		
78.08%		27%		0.77%		
78.08%		27%		0.77%		
78.08%		27%		0.77%		
78.08%		27%		0.77%		
78.08%		27%		0.77%		
78.08%		27%		0.77%		
78.08%		27%		0.79%		
78.08%		27%		0.79%		
78.08%		27%		0.79%		
78.08%		27%		0.79%		
78.08%		27%		0.79%		
78.08%		27%		0.79%		
78.08%		27%		0.79%		
78.08%		27%		0.79%		
78.18%		27%		0.79%		
78.18%		27%		0.79%		
78.18%		27%		0.79%		
78.18%		27%		0.79%		
78.18%		27%		0.73%		
78.18%		27%		0.73%		
78.18%		27%		0.73%		
78.18%		27%		0.73%		
78.18%		27%		0.73%		
78.28%		27%		0.73%		
78.28%		27%		0.73%		
78.28%		27%		0.73%		
78.28%		27%		0.73%		
78.28%		27%		0.73%		
78.28%		27%		0.73%		
78.28%		27%		0.73%		
78.28%		27%		0.67%		
78.28%		27%		0.67%		
78.28%		27%		0.67%		
78.28%		27%		0.67%		
78.28%		27%		0.67%		
78.38%		27%		0.67%		
78.38%		27%		0.67%		
78.38%		27%		0.67%		
78.38%		27%		0.67%		
78.38%		27%		0.67%		
78.38%		27%		0.67%		
78.38%		27%		0.67%		
78.38%		27%		0.67%		
78.38%		27%		0.62%		
78.38%		27%		0.62%		
78.38%		27%		0.62%		
78.38%		27%		0.62%		
78.38%		27%		0.62%		
78.38%		27%		0.62%		
78.38%		27%		0.62%		
78.38%		27%		0.62%		
78.48%		27%		0.62%		
78.38%		27%		0.62%		
78.48%		27%		0.62%		
78.48%		27%		0.62%		
78.48%		27%		0.57%		
78.48%		27%		0.57%		
78.48%		27%		0.57%		
78.38%		27%		0.57%		
78.38%		27%		0.57%		
78.38%		27%		0.57%		
78.38%		27%		0.57%		
78.38%		27%		0.57%		
78.38%		27%		0.57%		
78.38%		27%		0.57%		
78.38%		27%		0.57%		
78.38%		27%		0.57%		
78.38%		27%		0.60%		
78.38%		27%		0.60%		
78.38%		27%		0.60%		
78.38%		27%		0.60%		
78.38%		27%		0.60%		
78.48%		27%		0.60%		
78.48%		27%		0.60%		
78.48%		27%		0.60%		
78.48%		27%		0.60%		
78.48%		27%		0.60%		
78.48%		27%		0.60%		
78.48%		27%		0.60%		
78.48%		27%		0.71%		
78.48%		27%		0.71%		
78.48%		27%		0.71%		
78.48%		27%		0.71%		
78.48%		27%		0.71%		
78.48%		27%		0.71%		
78.48%		27%		0.71%		
78.48%		27%		0.71%		
78.48%		27%		0.71%		
78.48%		27%		0.71%		
78.48%		27%		0.71%		
78.59%		27%		0.71%		
78.59%		27%		0.66%		
78.59%		27%		0.66%		
78.59%		27%		0.66%		
78.59%		27%		0.66%		
78.59%		27%		0.66%		
78.59%		27%		0.66%		
78.59%		27%		0.66%		
78.59%		27%		0.66%		
78.59%		27%		0.66%		
78.59%		27%		0.66%		
78.59%		27%		0.66%		
78.69%		27%		0.66%		
78.59%		27%		0.66%		
78.59%		27%		0.60%		
78.59%		27%		0.60%		
78.69%		27%		0.60%		
78.69%		27%		0.60%		
78.69%		27%		0.60%		
78.69%		27%		0.60%		
78.69%		27%		0.60%		
78.69%		27%		0.60%		
78.69%		27%		0.60%		
78.69%		27%		0.60%		
78.69%		27%		0.60%		
78.69%		27%		0.60%		
78.69%		27%		0.64%		
78.69%		27%		0.64%		
78.69%		27%		0.64%		
78.79%		27%		0.64%		
78.79%		27%		0.64%		
78.79%		27%		0.64%		
78.79%		27%		0.64%		
78.79%		27%		0.64%		
78.79%		27%		0.64%		
78.79%		27%		0.64%		
78.79%		27%		0.64%		
78.79%		27%		0.64%		
78.79%		27%		0.66%		
78.79%		27%		0.66%		
78.79%		27%		0.66%		
78.79%		27%		0.66%		
78.79%		27%		0.66%		
78.79%		27%		0.66%		
78.79%		27%		0.66%		
78.89%		27%		0.66%		
78.89%		27%		0.66%		
78.89%		27%		0.66%		
78.89%		27%		0.66%		
78.89%		27%		0.66%		
78.89%		27%		0.61%		
78.89%		27%		0.61%		
78.89%		27%		0.61%		
78.89%		27%		0.61%		
78.99%		27%		0.61%		
78.99%		27%		0.61%		
78.89%		27%		0.61%		
78.89%		27%		0.61%		
78.99%		27%		0.61%		
78.99%		27%		0.61%		
78.99%		27%		0.61%		
78.99%		27%		0.61%		
78.99%		27%		0.61%		
78.99%		27%		0.64%		
78.99%		27%		0.64%		
78.99%		27%		0.64%		
78.99%		27%		0.64%		
78.99%		27%		0.64%		
78.99%		27%		0.64%		
78.99%		27%		0.64%		
78.99%		27%		0.64%		
78.99%		27%		0.64%		
78.99%		27%		0.64%		
79.09%		27%		0.64%		
79.09%		27%		0.64%		
79.09%		27%		0.59%		
79.09%		27%		0.59%		
79.09%		27%		0.59%		
79.09%		27%		0.59%		
79.09%		27%		0.59%		
79.09%		27%		0.59%		
79.09%		27%		0.59%		
79.09%		27%		0.59%		
79.09%		27%		0.59%		
79.19%		27%		0.59%		
79.19%		27%		0.59%		
79.19%		27%		0.59%		
79.19%		27%		0.54%		
79.19%		27%		0.54%		
79.19%		27%		0.54%		
79.19%		27%		0.54%		
79.19%		27%		0.54%		
79.19%		27%		0.54%		
79.19%		27%		0.54%		
79.19%		27%		0.54%		
79.19%		27%		0.54%		
79.19%		27%		0.54%		
79.29%		27%		0.54%		
79.29%		27%		0.54%		
79.29%		27%		0.50%		
79.29%		27%		0.50%		
79.29%		27%		0.50%		
79.29%		27%		0.50%		
79.39%		27%		0.50%		
79.39%		27%		0.50%		
79.39%		27%		0.50%		
79.39%		27%		0.50%		
79.39%		27%		0.50%		
79.39%		27%		0.50%		
79.39%		27%		0.50%		
79.39%		27%		0.50%		
79.29%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.46%		
79.39%		27%		0.42%		
79.39%		27%		0.42%		
79.39%		27%		0.42%		
79.39%		27%		0.42%		
79.39%		27%		0.42%		
79.39%		27%		0.42%		
79.39%		27%		0.42%		
79.39%		27%		0.42%		
79.39%		27%		0.42%		
79.39%		27%		0.42%		
79.39%		27%		0.42%		
79.39%		27%		0.42%		
79.39%		27%		0.47%		
79.39%		27%		0.47%		
79.39%		27%		0.47%		
79.39%		27%		0.47%		
79.49%		27%		0.47%		
79.49%		27%		0.47%		
79.39%		27%		0.47%		
79.39%		27%		0.47%		
79.39%		27%		0.47%		
79.39%		27%		0.47%		
79.39%		27%		0.47%		
79.49%		27%		0.43%		
79.49%		27%		0.43%		
79.49%		27%		0.43%		
79.49%		27%		0.43%		
79.49%		27%		0.43%		
79.49%		27%		0.43%		
79.49%		27%		0.43%		
79.49%		27%		0.43%		
79.49%		27%		0.43%		
79.49%		27%		0.43%		
79.49%		27%		0.43%		
79.49%		27%		0.43%		
79.49%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.40%		
79.60%		27%		0.44%		
79.60%		27%		0.44%		
79.70%		27%		0.44%		
79.70%		27%		0.44%		
79.70%		27%		0.44%		
79.70%		27%		0.44%		
79.70%		27%		0.44%		
79.70%		27%		0.44%		
79.70%		27%		0.44%		
79.70%		27%		0.44%		
79.70%		27%		0.44%		
79.70%		27%		0.44%		
79.70%		27%		0.49%		
79.80%		27%		0.49%		
79.80%		27%		0.49%		
79.80%		27%		0.49%		
79.80%		27%		0.49%		
79.80%		27%		0.49%		
79.80%		27%		0.49%		
79.80%		27%		0.49%		
79.80%		27%		0.49%		
79.80%		27%		0.49%		
79.80%		27%		0.49%		
79.80%		27%		0.49%		
79.80%		27%		0.61%		
79.80%		27%		0.61%		
79.90%		27%		0.61%		
79.90%		27%		0.61%		
79.90%		27%		0.61%		
79.90%		27%		0.61%		
79.90%		27%		0.61%		
79.90%		27%		0.61%		
79.90%		27%		0.61%		
79.90%		27%		0.61%		
79.90%		27%		0.61%		
79.90%		27%		0.61%		
79.90%		27%		0.56%		
79.90%		27%		0.56%		
79.90%		27%		0.56%		
79.90%		27%		0.56%		
79.90%		27%		0.56%		
79.90%		27%		0.56%		
79.90%		27%		0.56%		
80.10%		27%		0.56%		
80.10%		27%		0.56%		
80.10%		27%		0.56%		
80.10%		27%		0.56%		
80.10%		27%		0.56%		
80.10%		27%		0.56%		
80.10%		27%		0.52%		
80.10%		27%		0.52%		
80.10%		27%		0.52%		
80.10%		27%		0.52%		
80.10%		27%		0.52%		
80.10%		27%		0.52%		
80.10%		27%		0.52%		
80.10%		27%		0.52%		
80.20%		27%		0.52%		
80.10%		27%		0.52%		
80.20%		27%		0.52%		
80.10%		27%		0.52%		
80.10%		27%		0.56%		
80.10%		27%		0.56%		
80.10%		27%		0.56%		
80.10%		27%		0.56%		
80.20%		27%		0.56%		
80.20%		27%		0.56%		
80.20%		27%		0.56%		
80.20%		27%		0.56%		
80.20%		27%		0.56%		
80.20%		27%		0.56%		
80.20%		27%		0.56%		
80.20%		27%		0.56%		
80.20%		27%		0.59%		
80.20%		27%		0.59%		
80.20%		27%		0.59%		
80.20%		27%		0.59%		
80.30%		27%		0.59%		
80.30%		27%		0.59%		
80.20%		27%		0.59%		
80.30%		27%		0.59%		
80.30%		27%		0.59%		
80.30%		27%		0.59%		
80.30%		27%		0.59%		
80.30%		27%		0.59%		
80.30%		27%		0.62%		
80.30%		27%		0.62%		
80.30%		27%		0.62%		
80.30%		27%		0.62%		
80.30%		27%		0.62%		
80.30%		27%		0.62%		
80.30%		27%		0.62%		
80.30%		27%		0.62%		
80.30%		27%		0.62%		
80.30%		27%		0.62%		
80.20%		27%		0.62%		
80.30%		27%		0.62%		
80.30%		27%		0.57%		
80.30%		27%		0.57%		
80.30%		27%		0.57%		
80.30%		27%		0.57%		
80.30%		27%		0.57%		
80.30%		27%		0.57%		
80.30%		27%		0.57%		
80.30%		27%		0.57%		
80.30%		27%		0.57%		
80.30%		27%		0.57%		
80.30%		27%		0.57%		
80.30%		27%		0.57%		
80.30%		27%		0.53%		
80.30%		27%		0.53%		
80.30%		27%		0.53%		
80.30%		27%		0.53%		
80.30%		27%		0.53%		
80.30%		27%		0.53%		
80.30%		27%		0.53%		
80.30%		27%		0.53%		
80.40%		27%		0.53%		
80.40%		27%		0.53%		
80.40%		27%		0.53%		
80.40%		27%		0.53%		
80.40%		27%		0.53%		
80.40%		27%		0.48%		
80.40%		27%		0.48%		
80.40%		27%		0.48%		
80.40%		27%		0.48%		
80.40%		27%		0.48%		
80.40%		27%		0.48%		
80.40%		27%		0.48%		
80.51%		27%		0.48%		
80.51%		27%		0.48%		
80.51%		27%		0.48%		
80.51%		27%		0.48%		
80.51%		27%		0.48%		
80.51%		27%		0.53%		
80.51%		27%		0.53%		
80.51%		27%		0.53%		
80.51%		27%		0.53%		
80.51%		27%		0.53%		
80.51%		27%		0.53%		
80.51%		27%		0.53%		
80.51%		27%		0.53%		
80.51%		27%		0.53%		
80.61%		27%		0.53%		
80.61%		27%		0.53%		
80.61%		27%		0.53%		
80.61%		27%		0.48%		
80.61%		27%		0.48%		
80.61%		27%		0.48%		
80.61%		27%		0.48%		
80.61%		27%		0.48%		
80.61%		27%		0.48%		
80.61%		27%		0.48%		
80.61%		27%		0.48%		
80.61%		27%		0.48%		
80.61%		27%		0.48%		
80.61%		27%		0.48%		
80.61%		27%		0.48%		
80.71%		27%		0.44%		
80.71%		27%		0.44%		
80.71%		27%		0.44%		
80.71%		27%		0.44%		
80.71%		27%		0.44%		
80.71%		27%		0.44%		
80.71%		27%		0.44%		
80.71%		27%		0.44%		
80.71%		27%		0.44%		
80.71%		27%		0.44%		
80.71%		27%		0.44%		
80.71%		27%		0.44%		
80.71%		27%		0.41%		
80.71%		27%		0.41%		
80.71%		27%		0.41%		
80.81%		27%		0.41%		
80.81%		27%		0.41%		
80.71%		27%		0.41%		
80.81%		27%		0.41%		
80.81%		27%		0.41%		
80.81%		27%		0.41%		
80.81%		27%		0.41%		
80.81%		27%		0.41%		
80.81%		27%		0.41%		
80.81%		27%		0.41%		
80.81%		27%		0.38%		
80.91%		27%		0.38%		
80.91%		27%		0.38%		
80.91%		27%		0.38%		
80.91%		27%		0.38%		
80.91%		27%		0.38%		
80.81%		27%		0.38%		
80.91%		27%		0.38%		
80.91%		27%		0.38%		
80.91%		27%		0.38%		
80.91%		27%		0.38%		
80.91%		27%		0.38%		
80.91%		27%		0.43%		
80.91%		27%		0.43%		
80.91%		27%		0.43%		
80.91%		27%		0.43%		
80.91%		27%		0.43%		
80.91%		27%		0.43%		
80.91%		27%		0.43%		
80.91%		27%		0.43%		
80.91%		27%		0.43%		
80.91%		27%		0.43%		
81.01%		27%		0.43%		
81.01%		27%		0.43%		
81.01%		27%		0.47%		
81.01%		27%		0.47%		
81.01%		27%		0.47%		
81.01%		27%		0.47%		
81.01%		27%		0.47%		
81.01%		27%		0.47%		
81.01%		27%		0.47%		
81.01%		27%		0.47%		
81.01%		27%		0.47%		
81.01%		27%		0.47%		
81.11%		27%		0.47%		
81.11%		27%		0.47%		
81.11%		27%		0.52%		
81.11%		27%		0.52%		
81.11%		27%		0.52%		
81.11%		27%		0.52%		
81.11%		27%		0.52%		
81.11%		27%		0.52%		
81.11%		27%		0.52%		
81.11%		27%		0.52%		
81.11%		27%		0.52%		
81.11%		27%		0.52%		
81.11%		27%		0.52%		
81.11%		27%		0.52%		
81.21%		27%		0.55%		
81.21%		27%		0.55%		
81.21%		27%		0.55%		
81.21%		27%		0.55%		
81.21%		27%		0.55%		
81.21%		27%		0.55%		
81.21%		27%		0.55%		
81.21%		27%		0.55%		
81.21%		27%		0.55%		
81.21%		27%		0.55%		
81.21%		27%		0.55%		
81.21%		27%		0.55%		
81.21%		27%		0.83%		
81.21%		27%		0.83%		
81.21%		27%		0.83%		
81.21%		27%		0.83%		
81.21%		27%		0.83%		
81.21%		27%		0.83%		
81.21%		27%		0.83%		
81.21%		27%		0.83%		
81.21%		27%		0.83%		
81.21%		27%		0.83%		
81.21%		27%		0.83%		
81.21%		27%		0.83%		
81.21%		27%		0.76%		
81.21%		27%		0.76%		
81.21%		27%		0.76%		
81.21%		27%		0.76%		
81.21%		27%		0.76%		
81.21%		27%		0.76%		
81.21%		27%		0.76%		
81.21%		27%		0.76%		
81.21%		27%		0.76%		
81.31%		27%		0.76%		
81.31%		27%		0.76%		
81.31%		27%		0.76%		
81.31%		27%		0.76%		
81.31%		27%		0.70%		
81.31%		27%		0.70%		
81.31%		27%		0.70%		
81.31%		27%		0.70%		
81.31%		27%		0.70%		
81.31%		27%		0.70%		
81.31%		27%		0.70%		
81.31%		27%		0.70%		
81.41%		27%		0.70%		
81.41%		27%		0.70%		
81.41%		27%		0.70%		
81.41%		27%		0.70%		
81.41%		27%		0.73%		
81.41%		27%		0.73%		
81.41%		27%		0.73%		
81.41%		27%		0.73%		
81.41%		27%		0.73%		
81.41%		27%		0.73%		
81.41%		27%		0.73%		
81.41%		27%		0.73%		
81.41%		27%		0.73%		
81.41%		27%		0.73%		
81.41%		27%		0.73%		
81.41%		27%		0.73%		
81.41%		27%		0.75%		
81.41%		27%		0.75%		
81.52%		27%		0.75%		
81.52%		27%		0.75%		
81.52%		27%		0.75%		
81.52%		27%		0.75%		
81.52%		27%		0.75%		
81.52%		27%		0.75%		
81.52%		27%		0.75%		
81.52%		27%		0.75%		
81.62%		27%		0.75%		
81.52%		27%		0.75%		
81.52%		27%		0.77%		
81.52%		27%		0.77%		
81.62%		27%		0.77%		
81.62%		27%		0.77%		
81.62%		27%		0.77%		
81.62%		27%		0.77%		
81.62%		27%		0.77%		
81.62%		27%		0.77%		
81.62%		27%		0.77%		
81.62%		27%		0.77%		
81.62%		27%		0.77%		
81.62%		27%		0.77%		
81.62%		27%		1.11%		
81.62%		27%		1.11%		
81.62%		27%		1.11%		
81.62%		27%		1.11%		
81.72%		27%		1.11%		
81.72%		27%		1.11%		
81.72%		27%		1.11%		
81.82%		27%		1.11%		
81.82%		27%		1.11%		
81.82%		27%		1.11%		
81.82%		27%		1.11%		
81.82%		27%		1.11%		
81.82%		27%		1.02%		
81.82%		27%		1.02%		
81.82%		27%		1.02%		
81.82%		27%		1.02%		
81.82%		27%		1.02%		
81.82%		27%		1.02%		
81.82%		27%		1.02%		
81.82%		27%		1.02%		
81.82%		27%		1.02%		
81.92%		27%		1.02%		
81.92%		27%		1.02%		
81.92%		27%		1.02%		
81.92%		27%		0.94%		
81.92%		27%		0.94%		
81.92%		27%		0.94%		
81.92%		27%		0.94%		
81.92%		27%		0.94%		
81.92%		27%		0.94%		
81.92%		27%		0.94%		
81.92%		27%		0.94%		
81.92%		27%		0.94%		
81.92%		27%		0.94%		
